5.910000000000000000e+02,1.000000000000000000e+00
4.360000000000000000e+02,1.000000000000000000e+00
2.617000000000000000e+03,0.000000000000000000e+00
1.825000000000000000e+03,0.000000000000000000e+00
3.045000000000000000e+03,0.000000000000000000e+00
4.160000000000000000e+02,1.000000000000000000e+00
2.716000000000000000e+03,0.000000000000000000e+00
6.130000000000000000e+02,1.000000000000000000e+00
1.653000000000000000e+03,0.000000000000000000e+00
2.696000000000000000e+03,0.000000000000000000e+00
1.648000000000000000e+03,0.000000000000000000e+00
2.193000000000000000e+03,0.000000000000000000e+00
1.830000000000000000e+03,0.000000000000000000e+00
1.563000000000000000e+03,0.000000000000000000e+00
3.113000000000000000e+03,0.000000000000000000e+00
1.502000000000000000e+03,0.000000000000000000e+00
4.060000000000000000e+02,0.000000000000000000e+00
1.495000000000000000e+03,0.000000000000000000e+00
6.980000000000000000e+02,1.000000000000000000e+00
3.251000000000000000e+03,0.000000000000000000e+00
5.210000000000000000e+02,1.000000000000000000e+00
2.650000000000000000e+03,0.000000000000000000e+00
6.650000000000000000e+02,1.000000000000000000e+00
1.812000000000000000e+03,0.000000000000000000e+00
3.622000000000000000e+03,0.000000000000000000e+00
2.264000000000000000e+03,0.000000000000000000e+00
1.614000000000000000e+03,1.000000000000000000e+00
1.698000000000000000e+03,0.000000000000000000e+00
2.455000000000000000e+03,0.000000000000000000e+00
3.990000000000000000e+02,1.000000000000000000e+00
2.750000000000000000e+02,1.000000000000000000e+00
2.975000000000000000e+03,0.000000000000000000e+00
7.880000000000000000e+02,1.000000000000000000e+00
2.478000000000000000e+03,0.000000000000000000e+00
4.210000000000000000e+02,0.000000000000000000e+00
2.477000000000000000e+03,0.000000000000000000e+00
3.346000000000000000e+03,0.000000000000000000e+00
3.097000000000000000e+03,0.000000000000000000e+00
1.025000000000000000e+03,1.000000000000000000e+00
3.021000000000000000e+03,0.000000000000000000e+00
1.243000000000000000e+03,1.000000000000000000e+00
2.095000000000000000e+03,0.000000000000000000e+00
1.172000000000000000e+03,1.000000000000000000e+00
1.398000000000000000e+03,0.000000000000000000e+00
3.136000000000000000e+03,0.000000000000000000e+00
3.202000000000000000e+03,0.000000000000000000e+00
1.230000000000000000e+02,1.000000000000000000e+00
5.920000000000000000e+02,1.000000000000000000e+00
9.790000000000000000e+02,1.000000000000000000e+00
2.231000000000000000e+03,0.000000000000000000e+00
3.480000000000000000e+03,1.000000000000000000e+00
2.268000000000000000e+03,1.000000000000000000e+00
9.740000000000000000e+02,1.000000000000000000e+00
2.694000000000000000e+03,0.000000000000000000e+00
3.050000000000000000e+03,0.000000000000000000e+00
1.471000000000000000e+03,1.000000000000000000e+00
3.495000000000000000e+03,1.000000000000000000e+00
3.382000000000000000e+03,0.000000000000000000e+00
1.752000000000000000e+03,0.000000000000000000e+00
1.536000000000000000e+03,0.000000000000000000e+00
1.734000000000000000e+03,0.000000000000000000e+00
6.270000000000000000e+02,1.000000000000000000e+00
9.240000000000000000e+02,1.000000000000000000e+00
3.552000000000000000e+03,0.000000000000000000e+00
3.590000000000000000e+03,0.000000000000000000e+00
2.130000000000000000e+03,0.000000000000000000e+00
1.578000000000000000e+03,1.000000000000000000e+00
3.657000000000000000e+03,0.000000000000000000e+00
1.384000000000000000e+03,0.000000000000000000e+00
1.534000000000000000e+03,0.000000000000000000e+00
3.651000000000000000e+03,0.000000000000000000e+00
4.350000000000000000e+02,1.000000000000000000e+00
1.569000000000000000e+03,0.000000000000000000e+00
1.394000000000000000e+03,1.000000000000000000e+00
4.260000000000000000e+02,1.000000000000000000e+00
3.242000000000000000e+03,0.000000000000000000e+00
3.153000000000000000e+03,0.000000000000000000e+00
9.380000000000000000e+02,1.000000000000000000e+00
5.800000000000000000e+02,1.000000000000000000e+00
8.640000000000000000e+02,1.000000000000000000e+00
1.299000000000000000e+03,0.000000000000000000e+00
1.301000000000000000e+03,1.000000000000000000e+00
9.900000000000000000e+01,0.000000000000000000e+00
8.500000000000000000e+02,1.000000000000000000e+00
2.418000000000000000e+03,0.000000000000000000e+00
2.087000000000000000e+03,0.000000000000000000e+00
2.092000000000000000e+03,0.000000000000000000e+00
2.209000000000000000e+03,0.000000000000000000e+00
1.984000000000000000e+03,0.000000000000000000e+00
3.336000000000000000e+03,1.000000000000000000e+00
3.470000000000000000e+03,0.000000000000000000e+00
3.151000000000000000e+03,0.000000000000000000e+00
2.256000000000000000e+03,0.000000000000000000e+00
2.534000000000000000e+03,0.000000000000000000e+00
6.370000000000000000e+02,1.000000000000000000e+00
1.753000000000000000e+03,0.000000000000000000e+00
2.930000000000000000e+02,1.000000000000000000e+00
3.022000000000000000e+03,0.000000000000000000e+00
2.070000000000000000e+02,1.000000000000000000e+00
1.859000000000000000e+03,1.000000000000000000e+00
2.553000000000000000e+03,0.000000000000000000e+00
3.300000000000000000e+03,0.000000000000000000e+00
1.295000000000000000e+03,0.000000000000000000e+00
5.260000000000000000e+02,1.000000000000000000e+00
2.970000000000000000e+02,1.000000000000000000e+00
1.224000000000000000e+03,1.000000000000000000e+00
1.741000000000000000e+03,0.000000000000000000e+00
2.714000000000000000e+03,0.000000000000000000e+00
8.530000000000000000e+02,1.000000000000000000e+00
1.262000000000000000e+03,1.000000000000000000e+00
2.611000000000000000e+03,0.000000000000000000e+00
2.502000000000000000e+03,0.000000000000000000e+00
2.060000000000000000e+03,0.000000000000000000e+00
2.051000000000000000e+03,0.000000000000000000e+00
3.820000000000000000e+02,1.000000000000000000e+00
2.540000000000000000e+02,0.000000000000000000e+00
1.789000000000000000e+03,0.000000000000000000e+00
6.820000000000000000e+02,1.000000000000000000e+00
2.228000000000000000e+03,0.000000000000000000e+00
7.350000000000000000e+02,1.000000000000000000e+00
3.535000000000000000e+03,0.000000000000000000e+00
5.020000000000000000e+02,1.000000000000000000e+00
3.214000000000000000e+03,0.000000000000000000e+00
2.878000000000000000e+03,0.000000000000000000e+00
3.588000000000000000e+03,0.000000000000000000e+00
2.870000000000000000e+03,0.000000000000000000e+00
2.669000000000000000e+03,0.000000000000000000e+00
1.042000000000000000e+03,1.000000000000000000e+00
1.425000000000000000e+03,1.000000000000000000e+00
1.238000000000000000e+03,0.000000000000000000e+00
3.110000000000000000e+02,1.000000000000000000e+00
3.424000000000000000e+03,1.000000000000000000e+00
2.964000000000000000e+03,0.000000000000000000e+00
3.421000000000000000e+03,0.000000000000000000e+00
8.880000000000000000e+02,1.000000000000000000e+00
1.333000000000000000e+03,1.000000000000000000e+00
1.794000000000000000e+03,0.000000000000000000e+00
2.288000000000000000e+03,0.000000000000000000e+00
3.229000000000000000e+03,0.000000000000000000e+00
1.056000000000000000e+03,1.000000000000000000e+00
2.047000000000000000e+03,0.000000000000000000e+00
2.082000000000000000e+03,0.000000000000000000e+00
2.782000000000000000e+03,0.000000000000000000e+00
2.965000000000000000e+03,0.000000000000000000e+00
1.335000000000000000e+03,0.000000000000000000e+00
2.820000000000000000e+03,1.000000000000000000e+00
2.963000000000000000e+03,0.000000000000000000e+00
2.362000000000000000e+03,0.000000000000000000e+00
2.376000000000000000e+03,0.000000000000000000e+00
2.040000000000000000e+03,0.000000000000000000e+00
9.220000000000000000e+02,1.000000000000000000e+00
1.630000000000000000e+02,1.000000000000000000e+00
1.800000000000000000e+02,0.000000000000000000e+00
2.933000000000000000e+03,0.000000000000000000e+00
5.330000000000000000e+02,1.000000000000000000e+00
2.028000000000000000e+03,0.000000000000000000e+00
2.503000000000000000e+03,0.000000000000000000e+00
1.860000000000000000e+02,1.000000000000000000e+00
3.571000000000000000e+03,0.000000000000000000e+00
2.951000000000000000e+03,0.000000000000000000e+00
3.470000000000000000e+02,1.000000000000000000e+00
2.703000000000000000e+03,0.000000000000000000e+00
3.188000000000000000e+03,0.000000000000000000e+00
3.322000000000000000e+03,0.000000000000000000e+00
2.730000000000000000e+02,1.000000000000000000e+00
3.340000000000000000e+03,0.000000000000000000e+00
1.002000000000000000e+03,1.000000000000000000e+00
